percent,keyword,name,sales_count,price,inventory_price,name_store,state,reviews,rating,city,zip_code,latitude,longitude,lower_name,fullname,category,category_2,parent,year,brand value,abb_state
0.5712782787266725,canada,"Canada Dry Ginger Ale Soda, .5 L bottles, 6 pack",0.0,2.88,3.48,Walmart york supercenter,NEBRASKA,129.2,3.0,York,68467.0,40.82787,-97.593326,canada dry ginger,CANADA DRY,Beverage,Soft Drink,Keurig Dr Pepper,1904,11.62B,NE
0.5582082083616439,canada,"Diet Canada Dry Tonic Water, 1 L bottle",,1.58,4.88,Walmart somersworth supercenter,NEW HAMPSHIRE,134.6,4.7,Somersworth,3878.0,43.234165,-70.879023,canada dry tonic,CANADA DRY,Beverage,Soft Drink,Keurig Dr Pepper,1904,11.62B,NH
0.5712782787266725,canada,"Canada Dry Ginger Ale Soda, .5 L bottles, 6 pack",0.0,2.88,3.48,Walmart somersworth supercenter,NEW HAMPSHIRE,56.4,1.2,Somersworth,3878.0,43.234165,-70.879023,canada dry ginger,CANADA DRY,Beverage,Soft Drink,Keurig Dr Pepper,1904,11.62B,NH
0.5188419243275015,canada,Canada Dry Cranberry Ginger Ale,250.0,1.89,2.39,Food universe marketplace,NEW JERSEY,575.1,2.8,"City,",7087.0,40.759425163265306,-74.03599657142857,canada dry cranberry,CANADA DRY,Beverage,Soft Drink,Keurig Dr Pepper,1904,11.62B,NJ
0.5712782787266725,canada,"Canada Dry Ginger Ale Soda, .5 L bottles, 6 pack",0.0,2.88,3.48,Walmart las cruces supercenter,NEW MEXICO,320.5,2.6,Las cruces,88001.0,32.314746,-106.749837,canada dry ginger,CANADA DRY,Beverage,Soft Drink,Keurig Dr Pepper,1904,11.62B,NM
0.5582082083616439,canada,"Diet Canada Dry Tonic Water, 1 L bottle",,1.58,4.88,Walmart south point supercenter,OHIO,504.4,4.1,South point,25507.0,38.410806,-82.524603,canada dry tonic,CANADA DRY,Beverage,Soft Drink,Keurig Dr Pepper,1904,11.62B,OH
0.5582082083616439,canada,"Diet Canada Dry Tonic Water, 1 L bottle",,1.58,4.88,Walmart elk city supercenter,OKLAHOMA,954.1,1.4,Elk city,73644.0,35.409307,-99.37645,canada dry tonic,CANADA DRY,Beverage,Soft Drink,Keurig Dr Pepper,1904,11.62B,OK
0.5582082083616439,canada,"Diet Canada Dry Tonic Water, 1 L bottle",,1.58,4.88,Walmart hermitage supercenter,PENNSYLVANIA,68.4,2.0,Hermitage,16148.0,41.249775,-80.452895,canada dry tonic,CANADA DRY,Beverage,Soft Drink,Keurig Dr Pepper,1904,11.62B,PA
0.5712782787266725,canada,"Canada Dry Ginger Ale Soda, .5 L bottles, 6 pack",0.0,2.88,3.48,Walmart aberdeen supercenter,SOUTH DAKOTA,365.8,4.7,Aberdeen,57401.0,45.456105,-98.436532,canada dry ginger,CANADA DRY,Beverage,Soft Drink,Keurig Dr Pepper,1904,11.62B,SD
0.5712782787266725,canada,"Canada Dry Ginger Ale Soda, .5 L bottles, 6 pack",0.0,2.88,3.48,Walmart connection center,UTAH,989.6,2.2,Salt lake city,84101.0,40.73897,-111.90116,canada dry ginger,CANADA DRY,Beverage,Soft Drink,Keurig Dr Pepper,1904,11.62B,UT
0.5582082083616439,canada,"Diet Canada Dry Tonic Water, 1 L bottle",,1.58,4.88,Walmart connection center,UTAH,847.6,1.9,Salt lake city,84101.0,40.73897,-111.90116,canada dry tonic,CANADA DRY,Beverage,Soft Drink,Keurig Dr Pepper,1904,11.62B,UT
0.5582082083616439,canada,"Diet Canada Dry Tonic Water, 1 L bottle",,1.58,4.88,Walmart saint albans store,VERMONT,951.6,2.0,Saint albans,5478.0,44.841719,-73.0897182,canada dry tonic,CANADA DRY,Beverage,Soft Drink,Keurig Dr Pepper,1904,11.62B,VT
0.5582082083616439,canada,"Diet Canada Dry Tonic Water, 1 L bottle",,1.58,4.88,Walmart omak supercenter,WASHINGTON,841.4,3.7,Omak,98840.0,48.4139887,-119.5078293,canada dry tonic,CANADA DRY,Beverage,Soft Drink,Keurig Dr Pepper,1904,11.62B,WA
0.5712782787266725,canada,"Canada Dry Ginger Ale Soda, .5 L bottles, 6 pack",0.0,2.88,3.48,Walmart omak supercenter,WASHINGTON,633.2,3.7,Omak,98840.0,48.4139887,-119.5078293,canada dry ginger,CANADA DRY,Beverage,Soft Drink,Keurig Dr Pepper,1904,11.62B,WA
0.5582082083616439,canada,"Diet Canada Dry Tonic Water, 1 L bottle",,1.58,4.88,Walmart riverton supercenter,WYOMING,390.6,2.4,Riverton,82501.0,43.042872,-108.378319,canada dry tonic,CANADA DRY,Beverage,Soft Drink,Keurig Dr Pepper,1904,11.62B,WY
0.581631758874301,bull,"Red Bull Energy Drink, Watermelon, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart supercenter,ALASKA,374.1,3.8,Juneau,99824.0,58.3592,-134.51496,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,AK
0.581631758874301,bull,"Red Bull Energy Drink, Blueberry, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart supercenter,ALASKA,706.5,2.4,Juneau,99824.0,58.3592,-134.51496,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,AK
0.581631758874301,bull,"Red Bull Energy Drink, Watermelon, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart neighborhood market,ALABAMA,183.2,2.4, jefferson county,35215.0,33.637368,-86.684495,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,AL
0.581631758874301,bull,"Red Bull Energy Drink, Blueberry, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart neighborhood market,ALABAMA,109.6,1.7, jefferson county,35215.0,33.637368,-86.684495,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,AL
0.581631758874301,bull,"Red Bull Energy Drink, Watermelon, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart express,ARKANSAS,658.4,1.9,Gravette,72736.0,36.41487,-94.4531,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,AR
0.581631758874301,bull,"Red Bull Energy Drink, Blueberry, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart express,ARKANSAS,362.5,1.7,Gravette,72736.0,36.41487,-94.4531,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,AR
0.581631758874301,bull,"Red Bull Energy Drink, Peach, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart green valley supercenter,ARIZONA,532.6,3.8,Green valley,85629.0,31.912168,-110.982594,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,AZ
0.581631758874301,bull,"Red Bull Energy Drink, Watermelon, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart green valley supercenter,ARIZONA,362.9,3.6,Green valley,85629.0,31.912168,-110.982594,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,AZ
0.581631758874301,bull,"Red Bull Energy Drink, Watermelon, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart pueblo supercenter,COLORADO,444.1,1.4,Pueblo,81003.0,38.232244,-104.664911,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,CO
0.581631758874301,bull,"Red Bull Energy Drink, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart pueblo supercenter,COLORADO,195.2,3.9,Pueblo,81003.0,38.232244,-104.664911,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,CO
0.581631758874301,bull,"Red Bull Energy Drink, Watermelon, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart washington supercenter,DISTRICT OF COLUMBIA,975.0,5.0,Washington,20011.0,38.957531,-77.002461,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,DC
0.581631758874301,bull,"Red Bull Energy Drink, Tropical, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart commerce supercenter,GEORGIA,240.1,3.3,Commerce,30529.0,34.247854,-83.456616,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,GA
0.581631758874301,bull,"Red Bull Energy Drink, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart commerce supercenter,GEORGIA,395.3,2.7,Commerce,30529.0,34.247854,-83.456616,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,GA
0.581631758874301,bull,"Red Bull Energy Drink, Sugar Free, 12 Fl Oz (4 Pack)",,8.87,9.86,Walmart commerce supercenter,GEORGIA,873.3,2.4,Commerce,30529.0,34.247854,-83.456616,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,GA
0.581631758874301,bull,"Red Bull Energy Drink, Peach, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart commerce supercenter,GEORGIA,943.9,1.9,Commerce,30529.0,34.247854,-83.456616,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,GA
0.581631758874301,bull,"Red Bull Energy Drink, Watermelon, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart kailua kona store,HAWAII,37.7,2.3,Kailua kona,96725.0,19.646268,-155.99092,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,HI
0.581631758874301,bull,"Red Bull Energy Drink, Sugar Free, 12 Fl Oz (4 Pack)",,8.87,9.86,Walmart kailua kona store,HAWAII,930.0,3.8,Kailua kona,96725.0,19.646268,-155.99092,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,HI
0.581631758874301,bull,"Red Bull Energy Drink, Tropical, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart newton supercenter,IOWA,914.7,1.6,Newton,50208.0,41.697155,-93.011703,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,IA
0.581631758874301,bull,"Red Bull Energy Drink, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart newton supercenter,IOWA,866.0,2.9,Newton,50208.0,41.697155,-93.011703,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,IA
0.581631758874301,bull,"Red Bull Energy Drink, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart boise supercenter,IDAHO,352.9,3.1,Boise,83704.0,43.592826,-116.284808,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,ID
0.581631758874301,bull,"Red Bull Energy Drink, Sugar Free, 12 Fl Oz (4 Pack)",,8.87,9.86,Walmart boise supercenter,IDAHO,84.6,2.7,Boise,83704.0,43.592826,-116.284808,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,ID
0.581631758874301,bull,"Red Bull Energy Drink, Tropical, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart boise supercenter,IDAHO,118.5,2.4,Boise,83704.0,43.592826,-116.284808,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,ID
0.581631758874301,bull,"Red Bull Energy Drink, Sugar Free, 12 Fl Oz (4 Pack)",,8.87,9.86,Walmart jerseyville supercenter,ILLINOIS,213.3,3.1,Jerseyville,62052.0,39.103491,-90.318482,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,IL
0.581631758874301,bull,"Red Bull Energy Drink, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart brazil store,INDIANA,896.9,3.3,Brazil,47857.0,39.531649,-87.10094,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,IN
0.581631758874301,bull,"Red Bull Energy Drink, Sugar Free, 12 Fl Oz (4 Pack)",,8.87,9.86,Walmart brazil store,INDIANA,782.3,4.5,Brazil,47857.0,39.531649,-87.10094,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,IN
0.581631758874301,bull,"Red Bull Energy Drink, Blueberry, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart chanute supercenter,KANSAS,908.4,1.2,Chanute,66720.0,37.65365,-95.450998,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,KS
0.581631758874301,bull,"Red Bull Energy Drink, Tropical, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart chanute supercenter,KANSAS,41.5,1.5,Chanute,66720.0,37.65365,-95.450998,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,KS
0.581631758874301,bull,"Red Bull Energy Drink, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart chanute supercenter,KANSAS,503.5,2.5,Chanute,66720.0,37.65365,-95.450998,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,KS
0.581631758874301,bull,"Red Bull Energy Drink, Peach, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart jackson store,KENTUCKY,511.7,1.5,Jackson,41339.0,37.551571,-83.3603119,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,KY
0.581631758874301,bull,"Red Bull Energy Drink, Watermelon, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart natchitoches supercenter,LOUISIANA,397.3,3.4,Natchitoches,71457.0,31.750245,-93.066686,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,LA
0.581631758874301,bull,"Red Bull Energy Drink, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart gardner supercenter,MASSACHUSETTS,712.3,2.8,Gardner,1438.0,42.55141,-71.994725,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,MA
0.581631758874301,bull,"Red Bull Energy Drink, Tropical, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart gardner supercenter,MASSACHUSETTS,368.4,3.5,Gardner,1438.0,42.55141,-71.994725,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,MA
0.581631758874301,bull,"Red Bull Energy Drink, Tropical, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart salisbury supercenter,MARYLAND,80.7,2.7,Salisbury,21875.0,38.417387,-75.569167,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,MD
0.581631758874301,bull,"Red Bull Energy Drink, Watermelon, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart lincoln store,MAINE,91.0,3.6,Lincoln,4457.0,45.35585,-68.524661,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,ME
0.581631758874301,bull,"Red Bull Energy Drink, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart alma supercenter,MICHIGAN,894.4,1.2,Alma,48801.0,43.4034976,-84.6641673,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,MI
0.581631758874301,bull,"Red Bull Energy Drink, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart macon store,MISSOURI,275.8,4.4,Macon,63552.0,39.753883,-92.463896,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,MO
0.581631758874301,bull,"Red Bull Energy Drink, Peach, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart macon store,MISSOURI,323.3,1.9,Macon,63552.0,39.753883,-92.463896,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,MO
0.581631758874301,bull,"Red Bull Energy Drink, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart amory supercenter,MISSISSIPPI,465.9,3.8,Amory,38821.0,33.968526,-88.457017,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,MS
0.581631758874301,bull,"Red Bull Energy Drink, Sugar Free, 12 Fl Oz (4 Pack)",,8.87,9.86,Walmart amory supercenter,MISSISSIPPI,201.3,4.4,Amory,38821.0,33.968526,-88.457017,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,MS
0.581631758874301,bull,"Red Bull Energy Drink, Peach, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart amory supercenter,MISSISSIPPI,733.9,1.3,Amory,38821.0,33.968526,-88.457017,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,MS
0.581631758874301,bull,"Red Bull Energy Drink, Watermelon, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart butte supercenter,MONTANA,377.4,2.2,Butte,59701.0,45.963776,-112.510563,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,MT
0.581631758874301,bull,"Red Bull Energy Drink, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart butte supercenter,MONTANA,329.7,1.5,Butte,59701.0,45.963776,-112.510563,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,MT
0.581631758874301,bull,"Red Bull Energy Drink, Peach, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart butte supercenter,MONTANA,585.8,2.1,Butte,59701.0,45.963776,-112.510563,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,MT
0.581631758874301,bull,"Red Bull Energy Drink, Blueberry, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart murphy supercenter,NORTH CAROLINA,463.4,4.5,Murphy,28905.0,35.108762,-84.005497,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,NC
0.581631758874301,bull,"Red Bull Energy Drink, Sugar Free, 12 Fl Oz (4 Pack)",,8.87,9.86,Walmart fargo supercenter,NORTH DAKOTA,303.4,3.2,Fargo,58103.0,46.864665,-96.865768,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,ND
0.581631758874301,bull,"Red Bull Energy Drink, Blueberry, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart fargo supercenter,NORTH DAKOTA,561.8,4.9,Fargo,58103.0,46.864665,-96.865768,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,ND
0.581631758874301,bull,"Red Bull Energy Drink, Watermelon, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart fargo supercenter,NORTH DAKOTA,538.4,4.9,Fargo,58103.0,46.864665,-96.865768,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,ND
0.581631758874301,bull,"Red Bull Energy Drink, Tropical, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart fargo supercenter,NORTH DAKOTA,288.3,1.1,Fargo,58103.0,46.864665,-96.865768,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,ND
0.581631758874301,bull,"Red Bull Energy Drink, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart fargo supercenter,NORTH DAKOTA,61.5,2.0,Fargo,58103.0,46.864665,-96.865768,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,ND
0.581631758874301,bull,"Red Bull Energy Drink, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart york supercenter,NEBRASKA,942.2,1.1,York,68467.0,40.82787,-97.593326,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,NE
0.581631758874301,bull,"Red Bull Energy Drink, Watermelon, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart york supercenter,NEBRASKA,815.6,4.9,York,68467.0,40.82787,-97.593326,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,NE
0.581631758874301,bull,"Red Bull Energy Drink, Blueberry, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart york supercenter,NEBRASKA,351.2,1.2,York,68467.0,40.82787,-97.593326,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,NE
0.581631758874301,bull,"Red Bull Energy Drink, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart somersworth supercenter,NEW HAMPSHIRE,523.7,3.1,Somersworth,3878.0,43.234165,-70.879023,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,NH
0.581631758874301,bull,"Red Bull Energy Drink, Watermelon, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart somersworth supercenter,NEW HAMPSHIRE,521.9,4.4,Somersworth,3878.0,43.234165,-70.879023,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,NH
0.581631758874301,bull,"Red Bull Energy Drink, Peach, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart somersworth supercenter,NEW HAMPSHIRE,568.6,1.5,Somersworth,3878.0,43.234165,-70.879023,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,NH
0.581631758874301,bull,"Red Bull Energy Drink, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart newton store,NEW JERSEY,69.7,2.1,Newton,7848.0,41.069708,-74.738846,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,NJ
0.581631758874301,bull,"Red Bull Energy Drink, Tropical, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart las vegas supercenter,NEVADA,791.6,1.5,Las vegas,89146.0,36.1231761,-115.24648,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,NV
0.581631758874301,bull,"Red Bull Energy Drink, Blueberry, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart las vegas supercenter,NEVADA,106.4,4.9,Las vegas,89146.0,36.1231761,-115.24648,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,NV
0.581631758874301,bull,"Red Bull Energy Drink, Blueberry, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart south point supercenter,OHIO,691.7,4.3,South point,25507.0,38.410806,-82.524603,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,OH
0.581631758874301,bull,"Red Bull Energy Drink, Peach, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart elk city supercenter,OKLAHOMA,755.7,2.3,Elk city,73644.0,35.409307,-99.37645,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,OK
0.581631758874301,bull,"Red Bull Energy Drink, Watermelon, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart elk city supercenter,OKLAHOMA,550.0,4.7,Elk city,73644.0,35.409307,-99.37645,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,OK
0.581631758874301,bull,"Red Bull Energy Drink, Blueberry, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart elk city supercenter,OKLAHOMA,937.7,1.4,Elk city,73644.0,35.409307,-99.37645,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,OK
0.581631758874301,bull,"Red Bull Energy Drink, Tropical, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart happy valley store,OREGON,192.7,1.9,Happy valley,97222.0,45.450517,-122.575448,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,OR
0.581631758874301,bull,"Red Bull Energy Drink, Watermelon, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart hermitage supercenter,PENNSYLVANIA,303.7,1.4,Hermitage,16148.0,41.249775,-80.452895,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,PA
0.581631758874301,bull,"Red Bull Energy Drink, Blueberry, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart hermitage supercenter,PENNSYLVANIA,802.5,1.6,Hermitage,16148.0,41.249775,-80.452895,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,PA
0.581631758874301,bull,"Red Bull Energy Drink, Sugar Free, 12 Fl Oz (4 Pack)",,8.87,9.86,Walmart guayama store,PUERTO RICO,616.2,3.3,Guayama,784.0,17.980275,-66.095501,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,PR
0.581631758874301,bull,"Red Bull Energy Drink, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart guayama store,PUERTO RICO,855.1,3.4,Guayama,784.0,17.980275,-66.095501,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,PR
0.581631758874301,bull,"Red Bull Energy Drink, Tropical, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart sumter neighborhood market,SOUTH CAROLINA,636.1,2.0,Sumter,29150.0,33.906164,-80.378092,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,SC
0.581631758874301,bull,"Red Bull Energy Drink, Peach, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart aberdeen supercenter,SOUTH DAKOTA,311.4,2.0,Aberdeen,57401.0,45.456105,-98.436532,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,SD
0.581631758874301,bull,"Red Bull Energy Drink, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart aberdeen supercenter,SOUTH DAKOTA,785.3,1.1,Aberdeen,57401.0,45.456105,-98.436532,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,SD
0.581631758874301,bull,"Red Bull Energy Drink, Tropical, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart aberdeen supercenter,SOUTH DAKOTA,849.6,1.4,Aberdeen,57401.0,45.456105,-98.436532,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,SD
0.581631758874301,bull,"Red Bull Energy Drink, Watermelon, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart aberdeen supercenter,SOUTH DAKOTA,812.7,2.9,Aberdeen,57401.0,45.456105,-98.436532,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,SD
0.581631758874301,bull,"Red Bull Energy Drink, Blueberry, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart mexia supercenter,TEXAS,189.4,4.8,Mexia,76667.0,31.683347,-96.456538,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,TX
0.581631758874301,bull,"Red Bull Energy Drink, Sugar Free, 12 Fl Oz (4 Pack)",,8.87,9.86,Walmart mexia supercenter,TEXAS,301.3,1.9,Mexia,76667.0,31.683347,-96.456538,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,TX
0.581631758874301,bull,"Red Bull Energy Drink, Blueberry, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart connection center,UTAH,64.9,3.7,Salt lake city,84101.0,40.73897,-111.90116,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,UT
0.581631758874301,bull,"Red Bull Energy Drink, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart connection center,UTAH,639.1,4.2,Salt lake city,84101.0,40.73897,-111.90116,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,UT
0.581631758874301,bull,"Red Bull Energy Drink, Tropical, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart abingdon supercenter,VIRGINIA,593.2,1.7,Abingdon,24211.0,36.714643,-81.927722,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,VA
0.581631758874301,bull,"Red Bull Energy Drink, Blueberry, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart abingdon supercenter,VIRGINIA,695.5,2.5,Abingdon,24211.0,36.714643,-81.927722,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,VA
0.581631758874301,bull,"Red Bull Energy Drink, Sugar Free, 12 Fl Oz (4 Pack)",,8.87,9.86,Walmart abingdon supercenter,VIRGINIA,853.7,1.2,Abingdon,24211.0,36.714643,-81.927722,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,VA
0.581631758874301,bull,"Red Bull Energy Drink, Peach, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart saint albans store,VERMONT,856.1,4.9,Saint albans,5478.0,44.841719,-73.0897182,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,VT
0.581631758874301,bull,"Red Bull Energy Drink, Sugar Free, 12 Fl Oz (4 Pack)",,8.87,9.86,Walmart saint albans store,VERMONT,155.8,2.8,Saint albans,5478.0,44.841719,-73.0897182,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,VT
0.581631758874301,bull,"Red Bull Energy Drink, Watermelon, 12 Fl Oz (4 pack)",,8.87,9.86,Walmart omak supercenter,WASHINGTON,411.9,1.9,Omak,98840.0,48.4139887,-119.5078293,red bull energy,BULL,Beverge,Energy Drink,Red Bull,1987,6.3B,WA
